smiles,n_success_mut,n_failures_mut,silly_walks,total,obj_computation_time,history_data
COc1cc(C)c(C(=O)O)c(OC(C)=O)c1C,2,0,0.0,0.0,0.0006206035614013672,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-36|AddA-24|RmA-0|AddA-34|AddA-36
CCOc1cccc(CC)c1CO,2,0,0.0,0.0,0.0004897117614746094,CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|RmA-14|ChB-1081|RmA-10
COC(=O)c1c(C)cc(C)cc1OC(C)=O,2,0,0.0,0.0,0.0005772113800048828,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|RmA-16|RmA-7|AddA-24
COc1cc(N)ccc1C(=O)OO,1,0,0.0,0.0,0.0004863739013671875,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-11|RmA-0|RmA-12
CCOc1c(C(=O)O)ccc(C)c1F,2,0,0.0,0.0,0.0005171298980712891,CC(=O)Oc1ccccc1C(=O)O|AddA-27|RmA-2|AddA-28
CC(=O)Oc1cccc(N)c1C(=O)O,1,0,0.0,0.0,0.0005424022674560547,CC(=O)Oc1ccccc1C(=O)O|AddA-37
CCOc1cccc(OC)c1C(=O)OC,1,0,0.0,0.0,0.0005481243133544922,CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56
COC(=O)c1c(OC)ccc(C)c1OC(C)=O,2,0,0.0,0.0,0.00061798095703125,CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-24|AddA-44|AddA-64
COCC(=O)Oc1cccc(C)c1C(=O)OC,2,0,0.0,0.0,0.0006163120269775391,CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0
COCc1cc(OC(C)=O)c(C(=O)OC)c(C)c1C,2,0,0.0,0.0,0.002134561538696289,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19
CCOc1ccc(OC)cc1C(=O)O,1,0,0.0,0.0,0.0005195140838623047,CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14
COC(=O)c1cc(F)c(OC)cc1OC(=O)CO,1,0,0.0,0.0,0.0007107257843017578,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|ChB-1833|AddA-38|ChB-1153|AddA-40
COCc1c(OC(=O)CO)ccc(C)c1F,1,0,0.0,0.0,0.0005888938903808594,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|AddA-52|AddA-28|AddA-34
COCOC(=O)c1c(C)c(F)c(C)c(C)c1OC(C)=O,2,0,0.0,0.0,0.0007131099700927734,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|AddA-40|AddA-6|AddA-76
O=COc1ccc(O)cc1C(=O)O,2,0,0.0,0.0,0.0005445480346679688,CC(=O)Oc1ccccc1C(=O)O|RmA-0|AddA-30
CC(=O)Oc1c(O)cccc1C(=O)O,1,1,0.0,0.0,0.0005164146423339844,CC(=O)Oc1ccccc1C(=O)O|AddA-26
COCc1ccccc1OC(=O)CO,1,0,0.0,0.0,0.0005376338958740234,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-54|AddA-31|ChB-1833|RmA-7|RmA-3|ChB-1081
CC(=O)Oc1c(C)c(C)cc(F)c1C,1,0,0.0,0.0,0.0005164146423339844,CC(=O)Oc1ccccc1C(=O)O|RmA-12|AddA-39|ChB-1055|RmA-12|AddA-24|AddA-32
CCOc1c(C)cc(F)c(C)c1C(=O)OC,1,0,0.0,0.0,0.0005857944488525391,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2|AddA-60
COC(=O)c1c(OC(C)=O)cc(OC)c(C)c1C,1,0,0.0,0.0,0.0006451606750488281,CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32
COC(=O)c1c(C)c(C)c(OC)c(C)c1OC(C)=O,2,0,0.0,0.0,0.0007185935974121094,CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-44|RmA-0|AddA-34|AddA-36|AddA-44
COC(=O)c1c(F)cccc1OC(C)=O,1,1,0.0,0.0,0.0005519390106201172,CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-56
