history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|AddA-80|ChB-1157,0.0,0.0,COCOCC(=O)Oc1c(C)c(F)cc2c1C(=O)OCC2
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|RmA-0,0.0,0.0,Nc1cc(COC=O)cc(OC=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|AddA-64,0.0,0.0,CCC1Cc2c(C)c(OC)cc(C(=O)OC)c2O1
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|AddA-64|RmA-18,0.0,0.0,COCOC(=O)c1c(C)cc(COC)cc1OC(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56|AddA-20|RmA-0|AddA-49|RmA-3|AddA-49,0.0,0.0,COCc1c(OC)ccc(CNN)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|AddA-80|AddA-6,0.0,0.0,COC(=O)c1c(C)cc(F)c(C)c1OC(=O)COCOCO
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|ChB-215,0.0,0.0,Cc1c(F)cc(CCOC=O)cc1OC(=O)COCO
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-14|RmA-0|RmA-8|AddA-4|AddA-36,0.0,0.0,CCC(=O)Oc1cc(CC)c(C)c(C)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-0|AddA-6|AddA-36|AddA-64|AddA-52,0.0,0.0,COCOC(=O)c1c(C)c(C)c(COC)c(C)c1OC(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56|AddA-20|RmA-0|AddA-49|RmA-3|RmA-0,0.0,0.0,COc1ccc(CN)c(OC)c1CO
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|RmA-2,0.0,0.0,CCOc1cc(N)cc(COC=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|RmA-3,0.0,0.0,Cc1ccc2c(c1OC(=O)COCO)C(=O)OCC2
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-32|AddA-48|AddA-44|AddA-46|AddA-48|RmA-19|RmA-14|RmA-0|RmA-8|AddA-4|ChB-1406,0.0,0.0,C=CC(=O)Oc1cc(C)c(C)c(C)c1C(=O)O
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2|AddA-60|RmA-0|AddA-40|RmA-6|AddA-4|ChB-1406,0.0,0.0,C=COC(=O)c1cc(F)c(C)c(C)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|AddA-52,0.0,0.0,CCOCOc1cc(OC(=O)CNC)c(C(=O)OC)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|AddA-4,0.0,0.0,CCOC(=O)c1cc(OC)c(C)c2c1OC(C)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|RmA-13,0.0,0.0,COCc1cc(N)cc(OC(C)=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2|AddA-60|RmA-0|AddA-40|RmA-6|AddA-4|AddA-30,0.0,0.0,CCOC(=O)c1c(O)c(F)c(C)c(C)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-29|AddA-56|ChB-707|ChB-325|AddA-4,0.0,0.0,CCC(=O)Oc1cc(N)cc(COC=O)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-24|AddA-44|AddA-64|ChB-709|AddA-35|ChB-352|ChB-1055|ChB-884,0.0,0.0,CC(=O)Oc1c(C)c(F)cc2c1OCOCCO2
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2|AddA-60|RmA-0|AddA-40|RmA-6|AddA-4|RmA-12,0.0,0.0,CCOC(=O)c1cc(F)c(C)cc1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|RmA-12,0.0,0.0,CCOCOc1cc(OC(C)=O)c(C(=O)OC)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|RmA-8,0.0,0.0,COC(=O)c1cc(O)c(C)c2c1OC(C)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56|AddA-20|RmA-0|AddA-49|RmA-3|ChB-1482,0.0,0.0,COc1coc2ccc(CN)c(OC)c12
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|RmA-10,0.0,0.0,CCOCOc1cc(OCCN)c(C(=O)OC)c(C)c1C
CC(=O)Oc1ccccc1C(=O)O|AddA-54|RmA-2|RmA-12|AddA-34|AddA-36|AddA-56|AddA-20|RmA-0|AddA-49|RmA-3|AddA-50,0.0,0.0,COCc1c(OC)ccc(CNO)c1OC
CC(=O)Oc1ccccc1C(=O)O|AddA-52|AddA-24|AddA-35|AddA-44|RmA-0|RmA-2|AddA-60|RmA-0|AddA-40|RmA-6|AddA-4|AddA-64,0.0,0.0,CCOC(=O)c1cc(F)c(C)c(C)c1OCC
CC(=O)Oc1ccccc1C(=O)O|AddA-30|AddA-32|AddA-36|AddA-24|AddA-32|AddA-37|AddA-62|AddA-64|AddA-4|RmA-21,0.0,0.0,CCOCOc1cc(C)c(C(=O)OC)c(OC(=O)CN)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-54|AddA-29|RmA-2|AddA-34|RmA-6|AddA-32|RmA-14|AddA-56|AddA-20|AddA-28|ChB-754|AddA-26,0.0,0.0,COC(=O)c1c(O)c(OC)c(C)c2c1OC(C)C2
CC(=O)Oc1ccccc1C(=O)O|AddA-36|AddA-40|AddA-60|AddA-42|AddA-48|RmA-0|AddA-39|AddA-32|AddA-6|ChB-708|AddA-82,0.0,0.0,Cc1c(F)cc2c(c1OC(=O)COCO)C(=O)OCC2O
CC(=O)Oc1ccccc1C(=O)O|AddA-38|AddA-24|AddA-44|AddA-64|ChB-709|AddA-35|ChB-352|ChB-1055|RmA-2,0.0,0.0,CCOc1cc(OCCOCO)cc(F)c1C
