history_data,total,silly_walks,smiles
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-31|AddA-5|RmA-15|RmA-0|RmA-13|AddA-54|AddA-4|AddA-9|RmA-9|AddA-36,0.0,0.0,Cc1cc(F)c(CO)c(OC(=O)C(C)N)c1
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|AddA-4|RmA-9,0.0,0.0,CCC(=O)c1cc(O)ccc1OCCNCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-5|AddA-30|AddA-42|AddA-46|AddA-68|AddA-72|AddA-76|AddA-54|AddA-4|AddA-4,0.0,0.0,CCCCOC(=O)c1cc(OO)cc(OO)c1OC(=O)CNC
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-6|AddA-33|AddA-4|RmA-13|AddA-60|AddA-64|RmA-13|AddA-51|AddA-72|AddA-5|AddA-44,0.0,0.0,CNc1cc(OCCOCC(C)N)c(C(=O)OC)cc1F
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-31|AddA-5|RmA-15|RmA-0|RmA-13|AddA-54|AddA-4|AddA-9|RmA-9|AddA-38,0.0,0.0,CC(N)C(=O)Oc1cc(O)cc(F)c1CO
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|AddA-4|RmA-3,0.0,0.0,CCCc1cc(O)c(F)cc1OCCNCC=O
CC(=O)Oc1ccccc1C(=O)O|AddA-32|AddA-38|AddA-27|RmA-2|AddA-4|RmA-15|RmA-6|AddA-30|RmA-14,0.0,0.0,CCCOc1cc(O)c(CO)cc1C
CC(=O)Oc1ccccc1C(=O)O|AddA-31|AddA-38|AddA-5|RmA-15|AddA-4|AddA-4|AddA-6|ChB-1878|AddA-68|RmA-13|RmA-17|AddA-16,0.0,0.0,CCNC(C)COc1cc(F)c(O)cc1C(C)=O
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-4|AddA-5|AddA-36|RmA-7|AddA-56|RmA-4|AddA-28|AddA-23|RmA-13|AddA-38|AddA-72,0.0,0.0,CNC(C)CCOc1cc(CO)cc(F)c1COC
CC(=O)Oc1ccccc1C(=O)O|AddA-39|AddA-31|AddA-5|RmA-15|RmA-0|RmA-13|AddA-54|AddA-4|AddA-9|RmA-9|RmA-0,0.0,0.0,NCC(=O)Oc1cccc(F)c1CO
